time,text,parsed_text,rate,year,month,day,timevalue,person
2017-08-18 14:39:40,"waysandmeansgop,farmers ranchers deserve tax code,businesses workers thrive",@WaysandMeansGOP: hardworking farmers ranchers deserve tax code allow businesses workers thrive,133,2017,8,18,5.547999999999998,ryan
2017-08-21 13:45:47,"join,chuck jones,goodjobsnation,indianapolis,stand good jobs,livable wages","Join me, Chuck Jones @GoodJobsNation today Indianapolis stand good jobs livable wages:",133,2017,8,21,5.645,sanders
2017-08-26 20:23:39,"waysandmeansgop,business decisions,chains home",@WaysandMeansGOP: We simply want stop jobs moving want business decisions bring supply chains home,133,2017,8,26,5.806000000000001,ryan
2017-08-27 15:40:00,"waysandmeansgop,job creators disadvantage tax system,profits overseas",@WaysandMeansGOP: job creators disadvantage tax system provides incentives shift profits overseas.,133,2017,8,27,5.838999999999999,ryan
2017-08-14 13:22:50,"waysandmeansgop,able pass farms businesses",@WaysandMeansGOP: You able pass farms businesses next generation facing devastating,132,2017,8,14,5.4190000000000005,ryan
2017-08-15 13:22:55,"waysandmeansgop,tax code penalizes",@WaysandMeansGOP: Our broken tax code penalizes Americans save. You deserve keep paycheck,132,2017,8,15,5.452000000000002,ryan
2017-08-23 14:44:22,"simonbooks,hillaryclinton","@SimonBooks: hard, see every day. I hope @HillaryClinton",132,2017,8,23,5.710000000000001,hillary
2017-08-03 13:53:48,waysandmeansgop,@WaysandMeansGOP: agree deserve keep paychecks,131,2017,8,3,5.065000000000001,ryan
2017-08-16 16:05:59,"tax reform,money pocket,permanent,tax cuts",Tax reform means money pocket. Permanent tax cuts allow families save future.,131,2017,8,16,5.484000000000002,ryan
2017-08-20 20:34:36,"tax reform,money pocket,permanent,tax cuts",Tax reform means money pocket. Permanent tax cuts allow families save future.,131,2017,8,20,5.6129999999999995,ryan
2017-08-04 15:38:22,hillaryclinton,"Not even bound yet making cry. The honor ours, @HillaryClinton.",130,2017,8,4,5.097000000000001,hillary
2017-08-27 13:15:18,"wonderful state,missouri,dem,big tax cuts,republican","I also going wonderful state, Missouri, I lot Dem opposed big tax cuts. Republican win S!",125,2017,8,27,5.838999999999999,trump
2017-08-24 17:36:45,"cnbc,ryan,need,permanent tax rates solutions part,tax code",@CNBC: Speaker Ryan: Need permanent tax rates solutions part reforming tax code.,124,2017,8,24,5.742000000000001,ryan
2017-08-21 14:38:34,"indiana,michigan ohio,simple point,all,health care","I heading Indiana, Michigan Ohio week make one simple point: ALL Americans entitled health care right.",123,2017,8,21,5.645,sanders
2017-08-25 10:40:32,"john kelly,fantastic job chief,staff,tremendous spirit talent,fake",General John Kelly fantastic job Chief Staff. There tremendous spirit talent believe Fake News,122,2017,8,25,5.774000000000001,trump
2017-08-17 15:05:28,"making,tax code,competitive means,american jobs","Making tax code competitive means higher wages, American jobs, stronger economy.",121,2017,8,17,5.515999999999998,ryan
2017-08-31 19:25:14,"tax code,wi,enjoyed",A tax code crucial manufacturing industry WI. Enjoyed speaking hardworking,120,2017,8,31,5.968,ryan
2017-08-23 17:31:28,"imagine,feeling sense dread,tax season,simplifying,tax code",Imagine longer feeling sense dread come tax season. Simplifying tax code means filing taxes,119,2017,8,23,5.710000000000001,ryan
2017-08-19 17:47:26,"steve bannon,tough smart,new voice,fake,news needs competition",Steve Bannon tough smart new voice even better ever before. Fake News needs competition!,118,2017,8,19,5.5809999999999995,trump
2017-08-04 19:56:13,"made america,tax code,enjoyed,employees @,inprocorp muskego",We need Made America tax code. Enjoyed speaking hardworking employees @InproCorp Muskego,115,2017,8,4,5.097000000000001,ryan
2017-08-09 11:22:58,"@ foxandfriends,millions,mexican waste,border patrol agents",@foxandfriends: Millions gallons Mexican waste threaten Border Patrol agents,115,2017,8,9,5.257999999999999,trump
2017-08-03 18:38:43,"forevergibill,heads @,whitehouse","The #ForeverGIbill unanimously passed Senate, heads @WhiteHouse signed law.",114,2017,8,3,5.065000000000001,ryan
2017-08-17 10:32:11,"public learning dishonest,fake,bigotry etc,shame","The public learning dishonest Fake News is. They totally misrepresent I say hate, bigotry etc. Shame!",114,2017,8,17,5.515999999999998,trump
2017-08-07 01:18:08,"fake,news refuses,military etc",The Fake News refuses report success first 6 months: surging economy military etc.,113,2017,8,7,5.193999999999999,trump
2017-08-21 13:27:12,"jerry falwell liberty,fantastic @ foxandfriends,fake,thanks jerry",Jerry Falwell Liberty University fantastic @foxandfriends. The Fake News listen say. Thanks Jerry!,113,2017,8,21,5.645,trump
2017-08-08 18:10:18,"fake,suppression","After 200 days, rarely Administration achieved even close! believe Fake News Suppression Polls!",111,2017,8,8,5.225999999999999,trump
2017-08-30 18:00:52,"tax reform,tax relief,middle class families","Through tax reform, committed providing real tax relief hardworking, middle class families.",111,2017,8,30,5.934999999999999,ryan
2017-08-03 17:40:35,"breaking,ground brand,new production facility,janesville,manufacturing,wisconsin",Breaking ground brand new production facility today Janesville. Manufacturing thriving #Wisconsin!,109,2017,8,3,5.065000000000001,ryan
2017-08-22 14:36:50,"live,join bernie,town hall,ohio,priorities health care,wages infrastructure","LIVE: Join Bernie town hall Ohio talk priorities health care, wages infrastructure:",106,2017,8,22,5.677,sanders
2017-08-09 11:24:44,"@ foxandfriends,france,vehicle attack leaves",@foxandfriends: France vehicle attack leaves least six soldiers injured,105,2017,8,9,5.257999999999999,trump
2017-08-23 17:54:03,"production overseas,fixing,tax code",basically telling companies better moving production overseas. Fixing broken tax code would,103,2017,8,23,5.710000000000001,ryan
2017-08-02 12:23:40,"fact reforming,tax code,disposable income",FACT Reforming broken tax code put disposable income back pockets hardworking Americans.,102,2017,8,2,5.032,ryan
2017-08-07 17:28:51,"spent,week meeting local businesses employees need reform,tax code",Spent last week meeting local businesses employees need reform broken tax code.,102,2017,8,7,5.193999999999999,ryan
2017-08-18 15:27:55,"@ hughhewitt,@ realdonaldtrump,group influential,ca gopers,long time activists,support","@hughhewitt: @realDonaldTrump I spoke group influential CA GOPers tonight, long time activists, bundlers, influencers. Support",102,2017,8,18,5.547999999999998,trump
2017-08-22 02:30:08,"tax code,taxes postcard",We want simplified tax code would allow fill taxes postcard keep,102,2017,8,22,5.677,ryan
2017-08-31 20:39:28,"tax reform,easy taxes form size postcard","With tax reform, easy taxes form size postcard.",102,2017,8,31,5.968,ryan
2017-08-08 14:47:22,"tax code,moment slip",serious lowering taxes simplifying tax code. We let moment slip by.,101,2017,8,8,5.225999999999999,ryan
2017-08-23 17:37:00,tax reform,We get tax reform done. This opportunity.,101,2017,8,23,5.710000000000001,ryan
2017-08-24 16:11:34,"tax code,tax system industrialize world","Our tax code competitive 1986, anymore. We worst tax system industrialize world.",101,2017,8,24,5.742000000000001,ryan
2017-08-24 16:17:33,"cleaning,tax code",Cleaning tax code means higher wages pay hardworking Americans.,101,2017,8,24,5.742000000000001,ryan
2017-08-30 20:19:20,tax reform,"The House, Senate, administration united determination get tax reform done",101,2017,8,30,5.934999999999999,ryan
2017-08-10 20:27:08,tax code,"agree Our tax code affordable, simple, competitive.",100,2017,8,10,5.289999999999999,ryan
2017-08-14 15:53:34,tax code,"The last time reformed tax code 1986, year I got license.",100,2017,8,14,5.4190000000000005,ryan
2017-08-24 21:37:52,tax code,got reform broken tax code raise wages let Americans keep paychecks.,100,2017,8,24,5.742000000000001,ryan
2017-08-11 11:08:03,"@ foxandfriends,fox news alert,us drone strikes,somalia,al qaeda",@foxandfriends: FOX NEWS ALERT: 2 US drone strikes Somalia target Al Qaeda,99,2017,8,11,5.323,trump
2017-08-14 15:00:34,"@ guardian,universal healthcare,bernie sanders",@guardian: Most Americans want universal healthcare. What waiting for? Bernie Sanders,97,2017,8,14,5.4190000000000005,sanders
2017-08-25 16:43:19,"repkevinbrady,hurricaneharvey,please,visit website safety tips",@RepKevinBrady: My office tracking #HurricaneHarvey closely. Please visit website safety tips,97,2017,8,25,5.774000000000001,ryan
2017-08-27 13:44:11,"mexico,the wall,mexico","With Mexico one highest crime Nations world, must THE WALL. Mexico pay",97,2017,8,27,5.838999999999999,trump
2017-08-08 10:59:25,"@ foxandfriends,opioid crisis,worse,new study,overdose deaths","@foxandfriends: OPIOID CRISIS: Worse thought, new study showing overdose deaths reported",95,2017,8,8,5.225999999999999,trump
2017-08-09 11:22:10,"@ foxandfriends,air force jets,guam","@foxandfriends: Air Force jets take Guam training, ensuring",95,2017,8,9,5.257999999999999,trump
2017-08-13 01:20:28,"terrymcauliffe,virginia,va,hurt others patriots","@TerryMcAuliffe: place Virginia hatred bigotry. People come VA today hurt others patriots,",92,2017,8,13,5.3870000000000005,hillary
2017-08-04 10:29:11,"@ realdonaldtrump,move",@realDonaldTrump We won. Move on.,91,2017,8,4,5.097000000000001,trump
2017-08-24 13:15:00,"dynamic american legion,too,dems",dynamic American Legion Too bad Dems one change tones!,90,2017,8,24,5.742000000000001,trump
2017-08-24 12:33:32,"jerrytravone,@ realdonaldtrump",@JerryTravone: @realDonaldTrump,90,2017,8,24,5.742000000000001,trump
2017-08-04 13:18:59,"foxbusiness,breakingnews,july,unemployment rate #,jobsreport","@FoxBusiness: #BreakingNews: employers added jobs July, unemployment rate #JobsReport",89,2017,8,4,5.097000000000001,trump
2017-08-04 23:30:27,"ivankatrump,@ realdonaldtrump inauguration,new jobs,american economy,maga","@IvankaTrump: Since @realDonaldTrump inauguration, 1 million net new jobs created American economy! #MAGA",88,2017,8,4,5.097000000000001,trump
2017-08-05 22:58:17,"leaks,washington,national security","After many years LEAKS going Washington, great see taking action! For National Security, tougher better!",88,2017,8,5,5.129000000000001,trump
2017-08-01 13:22:11,"repshimkus,care vets,immigration laws,russia","@RepShimkus: Better care vets, rebuilding military, toughening immigration laws, replacing sanctioning Russia,",87,2017,8,1,5.0,ryan
2017-08-11 14:26:04,"august,tour local businesses,wisconsin","using August meet constituents, tour local businesses speak hardworking #Wisconsin",85,2017,8,11,5.323,ryan
2017-08-31 17:57:57,"senkamalaharris,health care",@SenKamalaHarris: Health care right. agree.,84,2017,8,31,5.968,sanders
2017-08-05 22:18:56,"rightlynews,clinton,low level,it",@RightlyNews: high priced Clinton attorney representing low level IT staffer,83,2017,8,5,5.129000000000001,trump
2017-08-05 22:44:34,"security council,korea,china russia,big financial impact",The United Nations Security Council voted sanction North Korea. China Russia voted us. Very big financial impact!,83,2017,8,5,5.129000000000001,trump
2017-08-09 01:16:33,"luther strange,great job,great state,alabama,complete total endorsement",Senator Luther Strange done great job representing people Great State Alabama. He complete total endorsement!,83,2017,8,9,5.257999999999999,trump
2017-08-11 11:29:31,"military solutions,korea,kim jong un",Military solutions fully North Korea act unwisely. Hopefully Kim Jong Un find another path!,83,2017,8,11,5.323,trump
2017-08-25 10:25:06,"erictrump,honored,rnc,meeting nashville tennessee,@ gop #,maga,gopchairwoman",@EricTrump: Honored speak RNC Summer Meeting Nashville Tennessee evening! @GOP #MAGA @GOPChairwoman,83,2017,8,25,5.774000000000001,trump
2017-08-26 19:46:30,"thank you,great volunteers,hurricaneharvey,texas",THANK YOU great volunteers helping #HurricaneHarvey relief Texas!,83,2017,8,26,5.806000000000001,trump
2017-08-16 11:39:34,"kim jong un,korea",Kim Jong Un North Korea made wise well reasoned decision. The alternative would catastrophic unacceptable!,82,2017,8,16,5.484000000000002,trump
2017-08-22 01:45:05,"cnn,ryan afghanistan,end date,ryantownhall","@CNN: Ryan Afghanistan: believe end date, timetable, wait us #RyanTownHall",82,2017,8,22,5.677,ryan
2017-08-04 23:27:36,"@ dcexaminer,emails,washington post,york,reporters unenthusiastic","@dcexaminer: Emails show Washington Post, New York Times reporters unenthusiastic covering meeting",81,2017,8,4,5.097000000000001,trump
2017-08-05 23:14:18,"resolution,economic sanctions package,korea",United Nations Resolution single largest economic sanctions package ever North Korea. Over one billion dollars cost,80,2017,8,5,5.129000000000001,trump
2017-08-08 11:17:18,"address dangers,korea",After many years coming together finally address dangers posed North Korea. We must tough decisive!,79,2017,8,8,5.225999999999999,trump
2017-08-30 12:47:52,"korea,extortion money","The talking North Korea, paying extortion money, 25 years. Talking answer!",79,2017,8,30,5.934999999999999,trump
2017-08-22 15:39:32,"miss,ryantownhall,wisconsin",Miss #RyanTownHall live #Wisconsin last night? Here highlights:,78,2017,8,22,5.677,ryan
2017-08-04 00:15:38,"wisconsin,secretarysonny","Great Wisconsin, @SecretarySonny.",76,2017,8,4,5.097000000000001,ryan
2017-08-04 10:21:34,"foxconn,top line,wisconsin",forget Foxconn spending 10 billion dollars top line Wisconsin.,74,2017,8,4,5.097000000000001,trump
2017-08-22 10:46:29,"was,great people,night fort,myer,virginia,future country","Was great people last night Fort Myer, Virginia. The future country strong!",74,2017,8,22,5.677,trump
2017-08-30 13:42:20,"will,missouri,speech tax cuts tax reform",Will leaving Missouri soon speech tax cuts tax reform badly needed!,74,2017,8,30,5.934999999999999,trump
2017-08-01 12:49:22,"market,was,election day,mainstream",Stock Market could hit high today. Was 6 months ago Election Day. Mainstream media seldom mentions!,72,2017,8,1,5.0,trump
2017-08-25 10:33:32,"filibuster,dems,control senate","If Senate Republicans get rid Filibuster Rule go majority, bills passed. 8 Dems control Senate!",71,2017,8,25,5.774000000000001,trump
2017-08-19 11:33:51,"steve bannon,campaign run,crooked hillary clinton,thanks",I want thank Steve Bannon service. He came campaign run Crooked Hillary Clinton great! Thanks S,70,2017,8,19,5.5809999999999995,trump
2017-08-14 22:22:17,"leaving,york,city meetings",Leaving New York City meetings military purchases trade.,69,2017,8,14,5.4190000000000005,trump
2017-08-15 15:21:08,"ceo,manufacturing,grandstanders,jobs","For every CEO drops Manufacturing Council, I many take place. Grandstanders gone on. JOBS!",67,2017,8,15,5.452000000000002,trump
2017-08-18 23:17:14,"bedminster,nj,david,great,national security","Just returned Bedminster, NJ Camp David. GREAT meeting National Security, Border",67,2017,8,18,5.547999999999998,trump
2017-08-17 13:15:58,"robert e lee,stonewall jackson,washington,jefferson","change history, learn it. Robert E Lee, Stonewall Jackson next, Washington, Jefferson? So foolish!",65,2017,8,17,5.515999999999998,trump
2017-08-24 12:25:03,"dems,debt ceiling",big deal Dems holding Debt Ceiling approval. Could mess!,65,2017,8,24,5.742000000000001,trump
2017-08-16 19:49:31,"bedminster,jersey,maga","Just landed Bedminster, New Jersey. #MAGA",63,2017,8,16,5.484000000000002,trump
2017-08-30 14:06:27,"stevescalise,harvey,la,attention surroundings","@SteveScalise: As Harvey makes landfall LA, please remain vigilant, pay attention surroundings, heed instruction",63,2017,8,30,5.934999999999999,ryan
2017-08-27 13:51:35,"nafta,renegotiation process,mexico",We NAFTA trade deal ever renegotiation process Mexico terminate?,62,2017,8,27,5.838999999999999,trump
2017-08-12 23:25:25,"condolences,young woman,charlottesville,virginia","Condolences family young woman killed today, best regards injured, Charlottesville, Virginia. So sad!",59,2017,8,12,5.355,trump
2017-08-12 02:06:16,"press conference,following,national security,briefing bedminster,jersey","Press Conference Following National Security Briefing Bedminster, New Jersey.",59,2017,8,12,5.355,trump
2017-08-15 03:06:52,"feels,good home,white house","Feels good home seven months, White House special, place like really home!",58,2017,8,15,5.452000000000002,trump
2017-08-25 00:21:42,"great honor,brave heroes,usmc,air station,yuma,thank you",A GREAT HONOR spend time BRAVE HEROES @USMC Air Station Yuma. THANK YOU service,58,2017,8,25,5.774000000000001,trump
2017-08-28 19:55:00,"housesmallbiz,smallbiz,path #,hurricaneharvey,housesmallbiz,sbagov,ready assist",@HouseSmallBiz: #SmallBiz path #HurricaneHarvey: You alone. @HouseSmallBiz @SBAGov ready assist:,58,2017,8,28,5.870999999999999,ryan
2017-08-05 22:36:51,"working bedminster,white house,vacation meetings","Working Bedminster, long planned construction done White House. This vacation meetings calls!",57,2017,8,5,5.129000000000001,trump
2017-08-23 13:20:15,"phoenix,great state,arizona,jeff flake,weak crime border","Phoenix crowd last night amazing packed house. I love Great State Arizona. Not fan Jeff Flake, weak crime border!",57,2017,8,23,5.710000000000001,trump
2017-08-16 11:32:12,"@ jessebwatters,thanks",@jessebwatters: Thanks,56,2017,8,16,5.484000000000002,trump
2017-08-03 19:07:40,"great veterans,va,healthcare team,vavideoconnect","Our GREAT VETERANS connect VA healthcare team anywhere, using #VAVideoConnect available",55,2017,8,3,5.065000000000001,trump
2017-08-24 18:17:16,"everyone,hurricane,harvey,nwsnhc",Everyone path Hurricane #Harvey: please stay safe. Check @NWSNHC updates.,54,2017,8,24,5.742000000000001,ryan
2017-08-02 13:38:00,"small,business owners,dreamers innovators,read",Small business owners DREAMERS INNOVATORS powering us future! Read watch,53,2017,8,2,5.032,trump
2017-08-26 11:52:19,"closely,hurricaneharvey,david,govs","Closely monitoring #HurricaneHarvey Camp David. We leaving nothing chance. City, State Federal Govs. working great together!",53,2017,8,26,5.806000000000001,trump
2017-08-03 16:04:10,"huntington,virginia,tickets","See tonight Huntington, West Virginia! Tickets:",52,2017,8,3,5.065000000000001,trump
2017-08-18 14:09:24,"heading,david,major meeting,national security","Heading Camp David major meeting National Security, Border Military rapidly building strongest",52,2017,8,18,5.547999999999998,trump
2017-08-23 22:41:19,"great honor,veterans,improvement modernization,act law @,americanlegion",A great honor sign Veterans Appeals Improvement Modernization Act law @AmericanLegion,52,2017,8,23,5.710000000000001,trump
2017-08-12 22:50:10,"deepest,condolences families fellow officers,va",Deepest condolences families fellow officers VA State Police died today. among best nation produces.,51,2017,8,12,5.355,trump
2017-08-30 13:12:29,"hand horror devastation,hurricane,great people,texas",After witnessing first hand horror devastation caused Hurricane heart goes even great people Texas!,51,2017,8,30,5.934999999999999,trump
2017-08-23 00:20:52,"thank you,great men women,customs,protection,yuma,arizona","THANK YOU great men women Customs Border Protection facility Yuma, Arizona",50,2017,8,23,5.710000000000001,trump
2017-08-25 16:02:33,"received,hurricaneharvey,dhsgov,elaine duke","Received #HurricaneHarvey briefing morning Acting @DHSgov Secretary Elaine Duke,",50,2017,8,25,5.774000000000001,trump
2017-08-16 14:51:36,"wow,luther strange,additional support,september,strong wall","Wow, Senator Luther Strange picked lot additional support since endorsement. Now September runoff. Strong Wall Crime!",48,2017,8,16,5.484000000000002,trump
2017-08-26 22:57:22,"wonderful,local governments,great state,texas teamwork,record,setting rainfall","Wonderful coordination Federal, State Local Governments Great State Texas TEAMWORK! Record setting rainfall.",48,2017,8,26,5.806000000000001,trump
2017-08-27 13:25:50,"wow,harvey,year flood","Wow Now experts calling #Harvey 500 year flood! We effort going, going well!",48,2017,8,27,5.838999999999999,trump
2017-08-23 23:17:13,"oregonian,paul ryan,oregon,preaches tax reform,intel","@Oregonian: Paul Ryan visits Oregon, preaches tax reform Intel",45,2017,8,23,5.710000000000001,ryan
2017-08-28 21:08:57,"repmccaul,safe #,hurricaneharvey,need assistance","@RepMcCaul: I hope everyone staying safe #HurricaneHarvey. If need assistance, please register here:",45,2017,8,28,5.870999999999999,ryan
2017-08-25 19:00:06,"househomeland,hurricaneharvey,approaches coast,safe flood safety tips","@HouseHomeland: As #HurricaneHarvey approaches coast, catastrophic flooding expected. Stay safe flood safety tips",44,2017,8,25,5.774000000000001,ryan
2017-08-25 19:18:49,"path #,hurricaneharvey,advice orders,local state officials",I encourage everyone path #HurricaneHarvey heed advice orders local state officials.,44,2017,8,25,5.774000000000001,trump
2017-08-31 00:50:13,"ivankatrump,reform tax code,modern economy,dream",@IvankaTrump: We must reform tax code Americans succeed modern economy achieve American Dream!,44,2017,8,31,5.968,trump
2017-08-06 13:15:41,make america great again,MAKE AMERICA GREAT AGAIN!,42,2017,8,6,5.161000000000001,trump
2017-08-14 10:26:09,"heading washington,focus,maga",Heading Washington morning. Much work do. Focus trade military. #MAGA,42,2017,8,14,5.4190000000000005,trump
2017-08-16 12:39:07,make america great again,MAKE AMERICA GREAT AGAIN!,42,2017,8,16,5.484000000000002,trump
2017-08-23 07:01:01,make america great again,MAKE AMERICA GREAT AGAIN!,42,2017,8,23,5.710000000000001,trump
2017-08-25 15:46:40,"govabbott texas,louisianagov edwards,closely,hurricaneharvey",I spoken @GovAbbott Texas @LouisianaGov Edwards. Closely monitoring #HurricaneHarvey developments assist needed.,42,2017,8,25,5.774000000000001,trump
2017-08-23 13:40:31,"phoenix,things statements,charlottesville fake,media",Last night Phoenix I read things statements Charlottesville Fake News Media cover fairly. People got it!,41,2017,8,23,5.710000000000001,trump
2017-08-28 15:55:11,"hurdonthehill,hurricaneharvey",@HurdOnTheHill: There many ways help fellow Texans impacted #HurricaneHarvey,41,2017,8,28,5.870999999999999,ryan
2017-08-29 13:40:41,"transport,hurricaneharvey,response information page",@Transport: For affected #HurricaneHarvey flooding response information page:,41,2017,8,29,5.902999999999999,ryan
2017-08-30 13:27:47,"ferocious anger,why,maga","After reading false reporting even ferocious anger dying magazines, makes wonder, WHY? All I want #MAGA!",41,2017,8,30,5.934999999999999,trump
2017-08-04 21:38:39,"great work,fema,dhsgov,local leaders,hurricane season,preparedness",Great work done @FEMA @DHSgov local leaders prepare hurricane season. Preparedness,40,2017,8,4,5.097000000000001,trump
2017-08-07 10:38:32,"@ nytimes,wrong prediction,big election","The failing @nytimes, made every wrong prediction including big election win totally inept!",40,2017,8,7,5.193999999999999,trump
2017-08-16 10:18:14,"congratulation roy moore luther strange,september,alabama,exciting",Congratulation Roy Moore Luther Strange final two heading September runoff Alabama. Exciting race!,40,2017,8,16,5.484000000000002,trump
2017-08-28 13:13:16,"thanks texas,national guard,hurricaneharvey",Thanks Texas National Guard help rescue flooded Texans. #HurricaneHarvey,40,2017,8,28,5.870999999999999,trump
2017-08-24 13:42:41,"mitch mcconnell,repeal replace,never","The problem I Mitch McConnell that, hearing Repeal Replace 7 years, NEVER happened!",39,2017,8,24,5.742000000000001,trump
2017-08-26 11:22:32,"epascottpruitt,thoughts,texas louisiana,harvey,@ fema",@EPAScottPruitt: Thoughts prayers Texas Louisiana. I closely monitoring #Harvey developments along @fema,39,2017,8,26,5.806000000000001,trump
2017-08-01 13:07:06,"@ newtgingrich,voices praise,cuts",@newtgingrich: Leading Voices Praise Tax Cuts,38,2017,8,1,5.0,ryan
2017-08-15 12:08:01,"big day,alabama,vote luther strange","Big day Alabama. Vote Luther Strange, great!",38,2017,8,15,5.452000000000002,trump
2017-08-24 19:31:00,"hurricaneharvey,planahead",As #HurricaneHarvey intensifies remember #PlanAhead.,38,2017,8,24,5.742000000000001,trump
2017-08-28 15:31:40,"@ houstonpolice,hurricaneharvey",@houstonpolice: Anyone boat volunteer help please call #HurricaneHarvey,38,2017,8,28,5.870999999999999,ryan
2017-08-07 11:52:32,"never,richard blumenthal,vietnam",Never anyone lied defrauded voters like Senator Richard Blumenthal. He told stories Vietnam battles,36,2017,8,7,5.193999999999999,trump
2017-08-25 22:12:11,"storm,hurricane,federal government site,be",Storm turned Hurricane getting much bigger powerful projected. Federal Government site ready respond. Be safe!,36,2017,8,25,5.774000000000001,trump
2017-08-27 23:01:06,"historic,houston,texas,floods,spirit","HISTORIC rainfall Houston, Texas. Floods unprecedented, rain coming. Spirit people",36,2017,8,27,5.838999999999999,trump
2017-08-28 19:43:56,"@ fema,safe #,harvey,redcross","@fema: To find loved ones marked safe #Harvey register yourself, visit: @RedCross",36,2017,8,28,5.870999999999999,ryan
2017-08-03 12:08:54,"business enthusiasm record levels,market",Business looking better ever business enthusiasm record levels. Stock Market high. That happen!,35,2017,8,3,5.065000000000001,trump
2017-08-27 14:31:35,"going,meeting,harvey",Going Cabinet Meeting #Harvey. Even experts said never seen one like this!,35,2017,8,27,5.838999999999999,trump
2017-08-16 22:05:35,"great news,government expiration date # veterans,gi bill",Great news No government expiration date #veterans GI Bill benefits.,34,2017,8,16,5.484000000000002,ryan
2017-08-22 20:03:41,"phoenix,arizona,tickets","See tonight Phoenix, Arizona! Tickets:",34,2017,8,22,5.677,trump
2017-08-29 16:15:27,"redcross,redcross,meals comfort people,harvey","@RedCross: #RedCross providing shelter, meals comfort people impacted #Harvey. To find location:",34,2017,8,29,5.902999999999999,ryan
2017-08-16 14:40:44,"senatemajldr,statement,groups reports rally,lexington",@SenateMajLdr: Statement hate groups reports rally Lexington:,33,2017,8,16,5.484000000000002,ryan
2017-08-17 18:00:58,"condemns terror attack,barcelona,spain,necessary help,be","The United States condemns terror attack Barcelona, Spain, whatever necessary help. Be tough strong, love you!",33,2017,8,17,5.515999999999998,trump
2017-08-29 15:21:29,"@ fema,coast guard,harvey,response team effort",@fema: A big thank Coast Guard supporting Texans need. #Harvey response team effort.,33,2017,8,29,5.902999999999999,ryan
2017-08-04 15:48:28,"matter mission,brave men women @,uscg,thank you","No matter mission, brave men women @USCG proudly answer call serve THANK YOU",32,2017,8,4,5.097000000000001,trump
2017-08-21 20:29:03,"@ evanmcmurry,indianapolis,middle class",@evanmcmurry: Indianapolis: going rebuild shrinking middle class unless rebuild trade,32,2017,8,21,5.645,sanders
2017-08-17 12:59:02,"bedminster,linda,small,job",Many meetings today Bedminster including Secretary Linda M Small Business. Job numbers looking great!,31,2017,8,17,5.515999999999998,trump
2017-08-26 11:23:50,"vp,harms way need,critical updates",@VP: All Americans harms way need prepared continue visiting critical updates,31,2017,8,26,5.806000000000001,trump
2017-08-29 11:22:57,"txmilitary,photosfromthefield,aerial,photos rescue crews,harvey,tmdharvey,usnationalguard",@TXMilitary: #PhotosFromTheField: Aerial photos rescue crews earlier today. #Harvey #TMDHarvey @USNationalGuard,31,2017,8,29,5.902999999999999,trump
2017-08-08 20:17:28,"reptomrice,middle class,income inequality","@RepTomRice: If truly want grow middle class, want give raise reduce income inequality, must make",30,2017,8,8,5.225999999999999,ryan
2017-08-26 11:17:16,"govabbott,ensure safety,harvey,local officials review,important safety information",@GovAbbott: To ensure safety ahead #Harvey heed warnings local officials review important safety information.,30,2017,8,26,5.806000000000001,trump
2017-08-17 02:55:18,"thank you,mayorgimenez,rule of law,sanctuary cities,less safe",THANK YOU @MayorGimenez following RULE OF LAW! Sanctuary cities make country LESS SAFE! Full,29,2017,8,17,5.515999999999998,trump
2017-08-24 00:52:51,"donald e. ballard,behalf people,thank you,courageous service,you","Donald E. Ballard, behalf people United States, THANK YOU courageous service. YOU",29,2017,8,24,5.742000000000001,trump
2017-08-27 12:25:54,"good news,great talent ground",Many people saying worst ever seen. Good news great talent ground.,29,2017,8,27,5.838999999999999,trump
2017-08-28 17:11:52,"@ fema,harvey,voluntary organizations","@fema: If like help people affected #Harvey, connect trusted voluntary organizations visiting:",29,2017,8,28,5.870999999999999,ryan
2017-08-06 22:43:29,"ivankatrump,military spouses workforce,thanks kim",@IvankaTrump: The Administration committed supporting military spouses workforce. Thanks Kim sharing story!,28,2017,8,6,5.161000000000001,trump
2017-08-17 13:07:28,"sad,history culture,great country,beautiful statues monuments",Sad see history culture great country ripped apart removal beautiful statues monuments.,28,2017,8,17,5.515999999999998,trump
2017-08-26 01:46:26,"request governor,texas,disaster proclamation,full force government","At request Governor Texas, I signed Disaster Proclamation, unleashes full force government help!",28,2017,8,26,5.806000000000001,trump
2017-08-28 13:08:54,"katiepavlich,your,enemies state secrets","@KatiePavlich: Your boss pardoned traitor gave enemies state secrets, also pardoned terrorist killed Americans.",28,2017,8,28,5.870999999999999,trump
2017-08-31 02:46:12,"@ billclinton,thoughts prayers,hurricane harvey",@billclinton: Our thoughts prayers continue people affected Hurricane Harvey helping them.,28,2017,8,31,5.968,hillary
2017-08-19 11:47:31,"important day,david,generals,military leaders,afghanistan","Important day spent Camp David talented Generals military leaders. Many decisions made, including Afghanistan.",27,2017,8,19,5.5809999999999995,trump
2017-08-24 12:19:45,"mitch,paul r,debt ceiling,bill,easy approval",I requested Mitch M Paul R tie Debt Ceiling legislation popular Bill easy approval.,27,2017,8,24,5.742000000000001,trump
2017-08-27 12:59:56,"texas,life safety",I going Texas soon trip made without causing disruption. The focus must life safety.,27,2017,8,27,5.838999999999999,trump
